OG2_0	ENSG00000178201,NONE,ENSBTAG00000047568
OG4062_0	ENSG00000104375,ENSRNOG00000011278,ENSBTAG00000026234
OG4063_0	ENSG00000101109,ENSRNOG00000013529,ENSBTAG00000003257
OG4064_0	ENSG00000011454,ENSRNOG00000009402,ENSBTAG00000039172
OG4065_0	ENSG00000152061,NONE,ENSBTAG00000024482
OG4066_0	ENSG00000178764,ENSRNOG00000005417,ENSBTAG00000026309
OG4067_0	ENSG00000165156,ENSRNOG00000006412,ENSBTAG00000015334
OG4068_0	ENSG00000166748,ENSRNOG00000022610,NONE
OG4069_0	ENSG00000135049,ENSRNOG00000018651,ENSBTAG00000001257
OG4070_0	ENSG00000131747,ENSRNOG00000032404,ENSBTAG00000019262
OG4071_0	ENSG00000077097,NONE,ENSBTAG00000004593
OG4072_0	ENSG00000205593,ENSRNOG00000029866,ENSBTAG00000024756
OG4073_0	ENSG00000174839,ENSRNOG00000011636,ENSBTAG00000018433
OG4075_0	ENSG00000177990,NONE,ENSBTAG00000032650
OG4077_0	ENSG00000173852,ENSRNOG00000026589,ENSBTAG00000005785
OG4078_0	ENSG00000062524,ENSRNOG00000025130,NONE
OG4079_0	ENSG00000171094,ENSRNOG00000008683,ENSBTAG00000007379
OG4080_0	ENSG00000126733,ENSRNOG00000004869,ENSBTAG00000044037
OG4081_0	ENSG00000165659,NONE,ENSBTAG00000043985
OG4082_0	ENSG00000134744,ENSRNOG00000009720,ENSBTAG00000002721
OG4083_0	ENSG00000083223,ENSRNOG00000016629,ENSBTAG00000001737
OG4084_0	ENSG00000167657,ENSRNOG00000020383,ENSBTAG00000020417
OG4085_0	ENSG00000035664,NONE,ENSBTAG00000011820
OG4086_0	ENSG00000100644,ENSRNOG00000008292,ENSBTAG00000020935
OG4087_0	ENSG00000116016,ENSRNOG00000021318,ENSBTAG00000003711
OG4088_0	ENSG00000186765,ENSRNOG00000036700,ENSBTAG00000024932
OG4088_1	ENSG00000266662,NONE,NONE
OG4089_0	ENSG00000075618,NONE,ENSBTAG00000003191
OG4090_0	ENSG00000164776,ENSRNOG00000000920,ENSBTAG00000008195
OG4091_0	ENSG00000156873,ENSRNOG00000050421,ENSBTAG00000003417
OG4091_1	NONE,ENSRNOG00000018725,NONE
OG4092_0	ENSG00000155827,ENSRNOG00000006087,ENSBTAG00000009516
OG4093_0	ENSG00000103549,ENSRNOG00000018840,ENSBTAG00000003421
OG4094_0	ENSG00000079277,ENSRNOG00000010381,ENSBTAG00000019933
OG4095_0	ENSG00000099875,ENSRNOG00000029028,ENSBTAG00000018049
OG4096_0	ENSG00000111727,ENSRNOG00000011072,ENSBTAG00000020933
OG4097_0	ENSG00000268768,ENSRNOG00000037264,ENSBTAG00000011904
OG4097_1	ENSG00000172534,NONE,NONE
OG4098_0	ENSG00000168386,ENSRNOG00000001645,ENSBTAG00000013664
OG4099_0	ENSG00000118407,ENSRNOG00000011521,ENSBTAG00000000053
OG4101_0	ENSG00000198075,NONE,ENSBTAG00000032051
OG4102_0	ENSG00000119541,ENSRNOG00000002705,ENSBTAG00000010492
OG4103_0	ENSG00000132612,ENSRNOG00000020351,ENSBTAG00000001659
OG4104_0	ENSG00000163510,ENSRNOG00000012651,ENSBTAG00000021726
OG4104_1	NONE,ENSRNOG00000038322,NONE
OG4105_0	ENSG00000129951,ENSRNOG00000027940,NONE
OG4106_0	ENSG00000117600,ENSRNOG00000016872,ENSBTAG00000019031
OG4107_0	ENSG00000158008,ENSRNOG00000016776,ENSBTAG00000006349
OG4108_0	ENSG00000182197,ENSRNOG00000024886,ENSBTAG00000006209
OG4109_0	ENSG00000101349,ENSRNOG00000005509,ENSBTAG00000017679
OG4110_0	ENSG00000130669,ENSRNOG00000019883,ENSBTAG00000013958
OG4111_0	ENSG00000095370,NONE,ENSBTAG00000015375
OG4113_0	ENSG00000137936,ENSRNOG00000013737,ENSBTAG00000003245
OG4114_0	ENSG00000080854,ENSRNOG00000009253,ENSBTAG00000014224
OG4115_0	ENSG00000085552,ENSRNOG00000008054,ENSBTAG00000001481
OG4116_0	ENSG00000147614,ENSRNOG00000006926,ENSBTAG00000021092
OG4118_0	ENSG00000159720,NONE,ENSBTAG00000014553
OG4119_0	ENSG00000177143,ENSRNOG00000016409,ENSBTAG00000012320
OG4120_0	ENSG00000268512,ENSRNOG00000017059,ENSBTAG00000007844
OG4120_1	ENSG00000147400,NONE,NONE
OG4121_0	ENSG00000107187,ENSRNOG00000018427,ENSBTAG00000011124
OG4122_0	ENSG00000121454,ENSRNOG00000003595,ENSBTAG00000003992
OG4123_0	ENSG00000160216,ENSRNOG00000001205,ENSBTAG00000020456
OG4124_0	ENSG00000026652,ENSRNOG00000017731,ENSBTAG00000007668
OG4125_0	ENSG00000197530,ENSRNOG00000017564,ENSBTAG00000010720
OG4126_0	ENSG00000101752,ENSRNOG00000013281,ENSBTAG00000007467
OG4127_0	ENSG00000103404,ENSRNOG00000025793,ENSBTAG00000011744
OG4128_0	ENSG00000154914,ENSRNOG00000003785,ENSBTAG00000000120
OG4129_0	ENSG00000198805,ENSRNOG00000009982,ENSBTAG00000012317
OG4130_0	ENSG00000160161,ENSRNOG00000020622,ENSBTAG00000014969
OG4131_0	ENSG00000138615,ENSRNOG00000029911,ENSBTAG00000002821
OG4132_0	ENSG00000134339,NONE,ENSBTAG00000022394
OG4132_1	ENSG00000173432,NONE,ENSBTAG00000022395
OG4133_0	NONE,NONE,ENSBTAG00000010433
OG4133_1	NONE,NONE,ENSBTAG00000022396
OG4134_0	ENSG00000108443,ENSRNOG00000003919,ENSBTAG00000016851
OG4135_0	ENSG00000175634,ENSRNOG00000021689,ENSBTAG00000009175
OG4136_0	ENSG00000170289,ENSRNOG00000006084,ENSBTAG00000036304
OG4138_0	NONE,ENSRNOG00000031773,ENSBTAG00000005702
OG4139_0	ENSG00000086619,ENSRNOG00000002609,ENSBTAG00000034633
OG4140_0	ENSG00000197930,ENSRNOG00000006462,ENSBTAG00000015716
OG4141_0	ENSG00000129749,ENSRNOG00000020293,ENSBTAG00000044059
OG4142_0	ENSG00000174343,ENSRNOG00000002484,ENSBTAG00000015252
OG4143_0	ENSG00000116001,ENSRNOG00000016813,ENSBTAG00000019182
OG4144_0	ENSG00000151923,ENSRNOG00000020271,ENSBTAG00000004080
OG4145_0	ENSG00000169375,ENSRNOG00000032254,ENSBTAG00000009985
OG4146_0	ENSG00000127511,NONE,ENSBTAG00000009330
OG4147_0	ENSG00000008853,ENSRNOG00000017373,ENSBTAG00000035958
OG4147_1	NONE,NONE,ENSBTAG00000031916
OG4148_0	ENSG00000072422,ENSRNOG00000000633,ENSBTAG00000019164
OG4150_0	ENSG00000180138,ENSRNOG00000017106,ENSBTAG00000039794
OG4151_0	ENSG00000113712,NONE,ENSBTAG00000005326
OG4152_0	ENSG00000172197,ENSRNOG00000027125,ENSBTAG00000016519
OG4153_0	ENSG00000143797,ENSRNOG00000006777,ENSBTAG00000008160
OG4154_0	ENSG00000137261,ENSRNOG00000018141,ENSBTAG00000021903
OG4155_0	ENSG00000142687,ENSRNOG00000012204,ENSBTAG00000016694
OG4156_0	ENSG00000159556,ENSRNOG00000015336,ENSBTAG00000016651
OG4157_0	ENSG00000016082,ENSRNOG00000012556,ENSBTAG00000001241
OG4158_0	ENSG00000101096,ENSRNOG00000012175,ENSBTAG00000018270
OG4159_0	ENSG00000131196,ENSRNOG00000017146,ENSBTAG00000000656
OG4160_0	ENSG00000135111,ENSRNOG00000008706,ENSBTAG00000021706
OG4161_0	ENSG00000121068,ENSRNOG00000003517,ENSBTAG00000014278
OG4162_0	ENSG00000082805,ENSRNOG00000009264,ENSBTAG00000013658
OG4163_0	ENSG00000187672,ENSRNOG00000015148,ENSBTAG00000010029
OG4164_0	ENSG00000010256,ENSRNOG00000032134,ENSBTAG00000019096
OG4165_0	ENSG00000105819,ENSRNOG00000012693,ENSBTAG00000006876
OG4166_0	ENSG00000160801,ENSRNOG00000020948,ENSBTAG00000016948
OG4167_0	ENSG00000144407,ENSRNOG00000015259,ENSBTAG00000011992
OG4168_0	ENSG00000128322,ENSRNOG00000025990,ENSBTAG00000047121
OG4168_1	ENSG00000254709,NONE,ENSBTAG00000031160
OG4169_0	ENSG00000198768,ENSRNOG00000028440,ENSBTAG00000020397
OG4170_0	ENSG00000154856,ENSRNOG00000043304,ENSBTAG00000005154
OG4173_0	ENSG00000181616,ENSRNOG00000017138,ENSBTAG00000046741
OG4173_1	NONE,NONE,ENSBTAG00000048166
OG4174_0	NONE,ENSRNOG00000017143,ENSBTAG00000046489
OG4174_1	NONE,NONE,ENSBTAG00000048214
OG4175_0	NONE,ENSRNOG00000017211,ENSBTAG00000002043
OG4176_0	NONE,ENSRNOG00000039704,ENSBTAG00000047095
OG4176_1	ENSG00000196578,ENSRNOG00000050062,NONE
OG4176_2	NONE,ENSRNOG00000047514,NONE
OG4177_0	NONE,ENSRNOG00000050294,ENSBTAG00000023668
OG4178_0	ENSG00000124570,ENSRNOG00000022157,ENSBTAG00000025280
OG4178_1	NONE,ENSRNOG00000016420,ENSBTAG00000017483
OG4178_2	NONE,ENSRNOG00000017962,ENSBTAG00000017949
OG4179_0	NONE,ENSRNOG00000049806,NONE
OG4179_1	NONE,ENSRNOG00000031981,NONE
OG4180_0	ENSG00000262102,ENSRNOG00000032307,ENSBTAG00000037907
OG4180_1	ENSG00000171451,NONE,NONE
OG4181_0	ENSG00000111817,ENSRNOG00000000824,ENSBTAG00000005205
OG4182_0	ENSG00000181222,ENSRNOG00000028834,ENSBTAG00000046765
OG4183_0	ENSG00000148606,ENSRNOG00000010008,ENSBTAG00000013259
OG4184_0	ENSG00000084112,ENSRNOG00000000695,ENSBTAG00000018825
OG4185_0	ENSG00000141298,ENSRNOG00000014285,ENSBTAG00000011011
OG4186_0	ENSG00000168137,ENSRNOG00000007472,ENSBTAG00000019193
OG4187_0	ENSG00000005483,ENSRNOG00000021614,ENSBTAG00000009207
OG4188_0	ENSG00000112297,ENSRNOG00000025998,ENSBTAG00000017527
OG4189_0	ENSG00000176092,ENSRNOG00000023423,ENSBTAG00000005629
OG4190_0	ENSG00000112787,ENSRNOG00000030721,ENSBTAG00000039766
OG4191_0	ENSG00000158321,ENSRNOG00000000885,ENSBTAG00000002083
OG4192_0	ENSG00000111110,ENSRNOG00000004314,ENSBTAG00000011857
OG4193_0	ENSG00000155367,ENSRNOG00000012481,ENSBTAG00000006081
OG4194_0	ENSG00000164466,NONE,ENSBTAG00000014536
OG4196_0	ENSG00000107819,ENSRNOG00000015442,ENSBTAG00000005015
OG4197_0	ENSG00000164142,ENSRNOG00000048256,ENSBTAG00000025263
OG4198_0	ENSG00000051009,ENSRNOG00000017408,ENSBTAG00000020515
OG4199_0	ENSG00000182272,ENSRNOG00000024760,ENSBTAG00000024814
OG4200_0	ENSG00000139044,ENSRNOG00000010344,ENSBTAG00000008553
OG4201_0	ENSG00000171097,ENSRNOG00000016097,ENSBTAG00000036101
OG4203_0	ENSG00000137944,NONE,ENSBTAG00000000505
OG4204_0	ENSG00000179348,ENSRNOG00000012347,ENSBTAG00000019707
OG4205_0	ENSG00000107485,ENSRNOG00000019336,ENSBTAG00000017243
OG4206_0	ENSG00000169594,ENSRNOG00000047944,ENSBTAG00000015462
OG4206_1	NONE,ENSRNOG00000019770,NONE
OG4207_0	ENSG00000173068,ENSRNOG00000006553,ENSBTAG00000003669
OG4208_0	ENSG00000164176,ENSRNOG00000033064,ENSBTAG00000044033
OG4209_0	ENSG00000140545,ENSRNOG00000017510,ENSBTAG00000003300
OG4210_0	ENSG00000146216,ENSRNOG00000018416,NONE
OG4211_0	ENSG00000128881,ENSRNOG00000011059,ENSBTAG00000006470
OG4212_0	ENSG00000087303,ENSRNOG00000000341,ENSBTAG00000021945
OG4213_0	ENSG00000116962,ENSRNOG00000002461,ENSBTAG00000007244
OG4214_0	ENSG00000154330,ENSRNOG00000015406,ENSBTAG00000033190
OG4214_1	ENSG00000266607,NONE,NONE
OG4216_0	ENSG00000079739,NONE,ENSBTAG00000019011
OG4217_0	ENSG00000108771,ENSRNOG00000018247,ENSBTAG00000046580
OG4217_1	ENSG00000260178,NONE,NONE
OG4218_0	ENSG00000115267,ENSRNOG00000006227,ENSBTAG00000008142
OG4219_0	ENSG00000167588,ENSRNOG00000019213,ENSBTAG00000016296
OG4220_0	ENSG00000152642,ENSRNOG00000026455,ENSBTAG00000009826
OG4221_0	ENSG00000081051,ENSRNOG00000002889,ENSBTAG00000017131
OG4222_0	ENSG00000163631,ENSRNOG00000002911,ENSBTAG00000017121
OG4223_0	ENSG00000114859,ENSRNOG00000050854,ENSBTAG00000012284
OG4223_1	NONE,ENSRNOG00000001742,NONE
OG4224_0	ENSG00000188037,ENSRNOG00000016917,ENSBTAG00000009182
OG4225_0	ENSG00000172554,ENSRNOG00000004928,NONE
OG4226_0	ENSG00000147481,ENSRNOG00000007294,ENSBTAG00000002448
OG4227_0	ENSG00000177106,ENSRNOG00000018336,ENSBTAG00000022147
OG4228_0	ENSG00000151491,ENSRNOG00000007047,ENSBTAG00000000369
OG4230_0	ENSG00000177646,ENSRNOG00000014178,ENSBTAG00000003242
OG4231_0	ENSG00000072778,ENSRNOG00000018114,ENSBTAG00000003072
OG4232_0	ENSG00000138892,NONE,ENSBTAG00000011098
OG4234_0	ENSG00000214021,ENSRNOG00000009032,ENSBTAG00000007966
OG4234_1	ENSG00000250151,NONE,NONE
OG4235_0	ENSG00000026025,ENSRNOG00000018087,ENSBTAG00000018463
OG4236_0	ENSG00000175084,ENSRNOG00000019810,ENSBTAG00000005353
OG4237_0	ENSG00000163565,ENSRNOG00000003486,ENSBTAG00000011511
OG4237_1	ENSG00000163564,NONE,NONE
OG4237_2	ENSG00000163563,NONE,NONE
OG4239_0	ENSG00000178358,ENSRNOG00000046061,ENSBTAG00000038518
OG4239_1	NONE,ENSRNOG00000047136,NONE
OG4239_2	NONE,ENSRNOG00000033512,NONE
OG4240_0	NONE,ENSRNOG00000048519,ENSBTAG00000021147
OG4240_1	NONE,ENSRNOG00000048223,NONE
OG4241_0	NONE,ENSRNOG00000047623,ENSBTAG00000015791
OG4241_1	NONE,ENSRNOG00000025755,NONE
OG4241_2	NONE,ENSRNOG00000048930,NONE
OG4245_0	ENSG00000153187,ENSRNOG00000033790,ENSBTAG00000007606
OG4246_0	ENSG00000105323,ENSRNOG00000020683,ENSBTAG00000003168
OG4248_0	ENSG00000031003,ENSRNOG00000020384,ENSBTAG00000020041
OG4250_0	NONE,ENSRNOG00000007947,ENSBTAG00000011187
OG4251_0	ENSG00000168228,ENSRNOG00000029064,ENSBTAG00000007240
OG4253_0	ENSG00000053900,NONE,ENSBTAG00000000646
OG4254_0	ENSG00000143318,ENSRNOG00000006930,ENSBTAG00000020223
OG4255_0	ENSG00000118729,ENSRNOG00000016243,ENSBTAG00000011500
OG4257_0	ENSG00000154222,ENSRNOG00000008634,ENSBTAG00000015896
OG4258_0	ENSG00000132024,ENSRNOG00000006747,ENSBTAG00000006068
OG4259_0	ENSG00000158560,ENSRNOG00000009700,ENSBTAG00000027134
OG4260_0	ENSG00000077380,ENSRNOG00000009781,ENSBTAG00000002646
OG4261_0	ENSG00000104695,ENSRNOG00000015182,ENSBTAG00000009245
OG4262_0	ENSG00000113575,ENSRNOG00000005389,ENSBTAG00000000469
OG4263_0	ENSG00000196961,ENSRNOG00000026243,ENSBTAG00000019180
OG4264_0	ENSG00000183020,ENSRNOG00000019534,ENSBTAG00000009915
OG4265_0	ENSG00000215262,NONE,ENSBTAG00000027118
OG4268_0	ENSG00000156113,NONE,ENSBTAG00000013300
OG4269_0	ENSG00000124491,ENSRNOG00000015957,ENSBTAG00000007268
OG4270_0	ENSG00000092295,ENSRNOG00000020136,ENSBTAG00000003920
OG4271_0	ENSG00000114200,ENSRNOG00000009826,ENSBTAG00000011139
OG4272_0	ENSG00000087085,ENSRNOG00000050841,ENSBTAG00000001139
OG4273_0	ENSG00000182568,ENSRNOG00000012942,ENSBTAG00000021158
OG4274_0	ENSG00000119042,ENSRNOG00000010188,ENSBTAG00000016334
OG4275_0	ENSG00000211455,ENSRNOG00000001828,ENSBTAG00000011798
OG4276_0	ENSG00000112079,NONE,ENSBTAG00000011126
OG4277_0	ENSG00000104812,ENSRNOG00000020812,ENSBTAG00000039958
OG4278_0	ENSG00000111713,ENSRNOG00000012783,ENSBTAG00000013333
OG4279_0	ENSG00000158578,ENSRNOG00000000167,ENSBTAG00000013178
OG4280_0	ENSG00000023330,ENSRNOG00000049541,ENSBTAG00000004118
OG4281_0	ENSG00000163697,ENSRNOG00000025509,ENSBTAG00000027569
OG4282_0	ENSG00000166313,ENSRNOG00000018020,ENSBTAG00000015655
OG4283_0	ENSG00000108306,ENSRNOG00000005081,ENSBTAG00000008371
OG4284_0	ENSG00000153558,ENSRNOG00000027099,ENSBTAG00000003952
OG4285_0	ENSG00000115073,NONE,ENSBTAG00000048041
OG4286_0	ENSG00000138107,ENSRNOG00000019725,ENSBTAG00000021067
OG4287_0	ENSG00000132130,ENSRNOG00000002812,ENSBTAG00000033562
OG4288_0	ENSG00000089116,ENSRNOG00000001392,ENSBTAG00000003107
OG4289_0	ENSG00000139567,ENSRNOG00000028713,ENSBTAG00000013843
OG4290_0	ENSG00000115170,ENSRNOG00000005033,ENSBTAG00000011909
OG4291_0	ENSG00000108175,ENSRNOG00000010488,ENSBTAG00000019313
OG4292_0	ENSG00000122515,ENSRNOG00000025923,ENSBTAG00000011997
OG4293_0	ENSG00000136205,ENSRNOG00000025695,ENSBTAG00000009655
OG4294_0	ENSG00000079308,ENSRNOG00000014182,ENSBTAG00000002485
OG4295_0	ENSG00000129351,ENSRNOG00000022741,ENSBTAG00000040076
OG4296_0	ENSG00000165209,ENSRNOG00000010150,ENSBTAG00000021921
OG4297_0	ENSG00000179314,NONE,ENSBTAG00000015656
OG4299_0	ENSG00000075035,ENSRNOG00000000705,ENSBTAG00000013686
OG4300_0	ENSG00000009709,ENSRNOG00000018739,ENSBTAG00000014967
OG4301_0	ENSG00000135903,ENSRNOG00000013670,ENSBTAG00000009950
OG4302_0	ENSG00000135100,ENSRNOG00000001183,ENSBTAG00000021795
OG4303_0	ENSG00000108753,ENSRNOG00000002598,ENSBTAG00000004710
OG4304_0	ENSG00000129354,ENSRNOG00000043093,ENSBTAG00000021160
OG4305_0	ENSG00000072958,ENSRNOG00000014454,ENSBTAG00000013329
OG4306_0	ENSG00000173020,ENSRNOG00000018985,ENSBTAG00000005832
OG4307_0	ENSG00000100077,NONE,ENSBTAG00000000005
OG4308_0	ENSG00000178175,ENSRNOG00000017249,ENSBTAG00000020601
OG4309_0	ENSG00000140548,ENSRNOG00000014278,ENSBTAG00000019174
OG4310_0	ENSG00000169344,ENSRNOG00000015557,ENSBTAG00000006264
OG4311_0	ENSG00000169347,ENSRNOG00000015716,ENSBTAG00000006263
OG4312_0	ENSG00000010295,ENSRNOG00000018533,ENSBTAG00000030369
OG4313_0	ENSG00000169991,NONE,ENSBTAG00000030340
OG4314_0	ENSG00000173208,ENSRNOG00000015538,ENSBTAG00000038043
OG4315_0	ENSG00000268757,ENSRNOG00000018857,ENSBTAG00000020551
OG4315_1	ENSG00000101986,NONE,NONE
OG4317_0	ENSG00000056586,ENSRNOG00000009196,ENSBTAG00000023867
OG4318_0	ENSG00000185800,ENSRNOG00000014984,ENSBTAG00000021417
OG4319_0	ENSG00000140153,ENSRNOG00000007333,ENSBTAG00000007007
OG4320_0	ENSG00000130876,ENSRNOG00000010938,ENSBTAG00000046544
OG4321_0	ENSG00000092068,ENSRNOG00000014311,ENSBTAG00000007415
OG4322_0	ENSG00000165675,ENSRNOG00000030622,NONE
OG4323_0	ENSG00000120658,ENSRNOG00000047817,ENSBTAG00000012434
OG4324_0	ENSG00000130383,NONE,ENSBTAG00000000414
OG4324_1	ENSG00000171124,NONE,NONE
OG4324_2	ENSG00000156413,NONE,NONE
OG4325_0	ENSG00000137713,ENSRNOG00000010922,ENSBTAG00000020277
OG4325_1	ENSG00000262764,NONE,NONE
OG4326_0	ENSG00000105568,ENSRNOG00000011282,ENSBTAG00000019851
OG4327_0	ENSG00000135423,ENSRNOG00000031612,ENSBTAG00000009284
OG4329_0	NONE,ENSRNOG00000013595,ENSBTAG00000007863
OG4330_0	ENSG00000177182,ENSRNOG00000006919,NONE
OG4331_0	ENSG00000146352,ENSRNOG00000012122,ENSBTAG00000021099
OG4332_0	ENSG00000089351,ENSRNOG00000021106,ENSBTAG00000003820
OG4333_0	ENSG00000023171,ENSRNOG00000007166,ENSBTAG00000001410
OG4334_0	ENSG00000107295,ENSRNOG00000006761,ENSBTAG00000014103
OG4335_0	ENSG00000141985,ENSRNOG00000049683,ENSBTAG00000006007
OG4336_0	ENSG00000152315,ENSRNOG00000047363,NONE
OG4337_0	ENSG00000184261,ENSRNOG00000016110,ENSBTAG00000017500
OG4338_0	ENSG00000173757,ENSRNOG00000019075,ENSBTAG00000010125
OG4339_0	ENSG00000126561,ENSRNOG00000019496,ENSBTAG00000009496
OG4340_0	ENSG00000102882,ENSRNOG00000019601,ENSBTAG00000016156
OG4341_0	ENSG00000100030,ENSRNOG00000001849,ENSBTAG00000010312
OG4342_0	ENSG00000198108,ENSRNOG00000050152,ENSBTAG00000014661
OG4343_0	ENSG00000131873,ENSRNOG00000012698,ENSBTAG00000007357
OG4344_0	ENSG00000108262,ENSRNOG00000014883,ENSBTAG00000012040
OG4345_0	ENSG00000139436,ENSRNOG00000001190,ENSBTAG00000006506
OG4346_0	ENSG00000116032,ENSRNOG00000012562,ENSBTAG00000025597
OG4347_0	ENSG00000198785,ENSRNOG00000005723,ENSBTAG00000018445
OG4348_0	ENSG00000076685,ENSRNOG00000033497,ENSBTAG00000012858
OG4348_1	NONE,ENSRNOG00000020179,NONE
OG4349_0	ENSG00000144130,NONE,ENSBTAG00000002288
OG4350_0	ENSG00000134901,ENSRNOG00000011740,ENSBTAG00000008880
OG4351_0	ENSG00000178202,ENSRNOG00000007177,ENSBTAG00000008709
OG4352_0	ENSG00000089597,ENSRNOG00000019724,ENSBTAG00000016956
OG4353_0	ENSG00000214013,ENSRNOG00000024563,ENSBTAG00000008866
OG4354_0	ENSG00000140465,ENSRNOG00000019500,ENSBTAG00000001021
OG4355_0	ENSG00000140505,ENSRNOG00000016173,ENSBTAG00000000085
OG4356_0	ENSG00000143479,ENSRNOG00000004870,ENSBTAG00000013294
OG4356_1	ENSG00000265184,NONE,NONE
OG4357_0	ENSG00000127334,ENSRNOG00000007821,ENSBTAG00000007256
OG4358_0	ENSG00000167701,ENSRNOG00000033915,ENSBTAG00000007835
OG4359_0	ENSG00000166123,ENSRNOG00000016841,ENSBTAG00000002980
OG4360_0	ENSG00000165923,ENSRNOG00000008467,NONE
OG4361_0	ENSG00000146856,ENSRNOG00000010397,ENSBTAG00000013976
OG4362_0	ENSG00000077080,ENSRNOG00000001408,ENSBTAG00000008295
OG4363_0	ENSG00000136518,ENSRNOG00000011553,ENSBTAG00000002460
OG4364_0	ENSG00000102098,NONE,ENSBTAG00000009420
OG4365_0	ENSG00000010803,ENSRNOG00000032183,ENSBTAG00000001629
OG4366_0	ENSG00000100266,ENSRNOG00000009756,ENSBTAG00000019290
OG4367_0	ENSG00000124507,ENSRNOG00000025083,ENSBTAG00000016124
OG4368_0	ENSG00000177613,ENSRNOG00000050289,ENSBTAG00000018406
OG4369_0	ENSG00000101811,ENSRNOG00000048025,ENSBTAG00000003547
OG4371_0	ENSG00000198642,ENSRNOG00000006335,ENSBTAG00000012375
OG4372_0	ENSG00000003096,ENSRNOG00000014029,ENSBTAG00000000501
OG4373_0	ENSG00000136943,ENSRNOG00000018566,ENSBTAG00000017077
OG4374_0	ENSG00000135047,NONE,ENSBTAG00000000720
OG4375_0	ENSG00000164086,ENSRNOG00000010789,ENSBTAG00000021912
OG4376_0	ENSG00000139318,ENSRNOG00000023896,ENSBTAG00000004587
OG4377_0	ENSG00000165973,ENSRNOG00000015675,NONE
OG4378_0	ENSG00000184613,ENSRNOG00000006235,ENSBTAG00000032183
OG4379_0	ENSG00000112837,ENSRNOG00000010685,ENSBTAG00000018161
OG4380_0	ENSG00000092607,NONE,ENSBTAG00000007767
OG4381_0	ENSG00000118369,ENSRNOG00000024961,ENSBTAG00000012944
OG4382_0	ENSG00000170185,ENSRNOG00000026880,ENSBTAG00000001356
OG4383_0	ENSG00000103479,ENSRNOG00000012153,ENSBTAG00000016243
OG4384_0	ENSG00000080839,ENSRNOG00000006921,ENSBTAG00000011541
OG4385_0	ENSG00000115107,ENSRNOG00000049471,ENSBTAG00000007111
OG4386_0	ENSG00000157214,ENSRNOG00000006076,ENSBTAG00000003506
OG4387_0	ENSG00000203995,ENSRNOG00000010885,ENSBTAG00000026032
OG4388_0	ENSG00000162378,ENSRNOG00000010859,ENSBTAG00000019680
OG4389_0	ENSG00000133627,ENSRNOG00000031855,ENSBTAG00000008032
OG4390_0	ENSG00000115091,ENSRNOG00000003206,ENSBTAG00000003401
OG4391_0	ENSG00000105926,ENSRNOG00000021579,ENSBTAG00000015303
OG4392_0	ENSG00000108852,ENSRNOG00000020850,ENSBTAG00000001279
OG4393_0	ENSG00000106701,ENSRNOG00000017823,ENSBTAG00000013420
OG4394_0	ENSG00000105255,NONE,ENSBTAG00000005999
OG4395_0	ENSG00000269948,ENSRNOG00000025491,ENSBTAG00000039132
OG4395_1	ENSG00000188649,NONE,NONE
OG4396_0	ENSG00000048342,ENSRNOG00000005106,ENSBTAG00000018638
OG4397_0	ENSG00000133424,ENSRNOG00000013742,ENSBTAG00000021953
OG4398_0	ENSG00000165905,ENSRNOG00000006353,ENSBTAG00000009607
OG4399_0	ENSG00000130429,ENSRNOG00000000991,ENSBTAG00000046248
OG4400_0	ENSG00000241685,ENSRNOG00000000996,ENSBTAG00000004242
OG4402_0	NONE,ENSRNOG00000002722,ENSBTAG00000013677
OG4403_0	ENSG00000103184,ENSRNOG00000002917,ENSBTAG00000007890
OG4404_0	ENSG00000169856,ENSRNOG00000008095,ENSBTAG00000046470
OG4405_0	ENSG00000119547,ENSRNOG00000018299,ENSBTAG00000022819
OG4406_0	ENSG00000072274,ENSRNOG00000001766,ENSBTAG00000032719
OG4407_0	ENSG00000106327,ENSRNOG00000001407,ENSBTAG00000011738
OG4408_0	ENSG00000105281,ENSRNOG00000015948,ENSBTAG00000013577
OG4409_0	ENSG00000115902,ENSRNOG00000005248,ENSBTAG00000007763
OG4410_0	ENSG00000136636,ENSRNOG00000002627,ENSBTAG00000006186
OG4411_0	ENSG00000160410,ENSRNOG00000020882,ENSBTAG00000004755
OG4412_0	ENSG00000139636,NONE,ENSBTAG00000044048
OG4413_0	ENSG00000105983,ENSRNOG00000005306,ENSBTAG00000030817
OG4415_0	ENSG00000145990,ENSRNOG00000014007,NONE
OG4416_0	ENSG00000141098,ENSRNOG00000017953,ENSBTAG00000018908
OG4417_0	ENSG00000166478,ENSRNOG00000010087,ENSBTAG00000016074
OG4418_0	ENSG00000065029,ENSRNOG00000000501,ENSBTAG00000006170
OG4419_0	ENSG00000266779,ENSRNOG00000011014,ENSBTAG00000017245
OG4421_0	NONE,ENSRNOG00000010474,ENSBTAG00000013212
OG4422_0	ENSG00000162068,ENSRNOG00000006970,ENSBTAG00000045625
OG4423_0	ENSG00000065320,ENSRNOG00000003947,ENSBTAG00000012137
OG4424_0	ENSG00000135932,NONE,ENSBTAG00000040055
OG4425_0	ENSG00000102547,ENSRNOG00000011603,ENSBTAG00000034222
OG4426_0	NONE,ENSRNOG00000032984,ENSBTAG00000047945
OG4426_1	NONE,ENSRNOG00000029978,NONE
OG4427_0	ENSG00000171944,ENSRNOG00000034039,ENSBTAG00000046378
